TransactionID,CustomerID,Date,Amount,PaymentMethod
2538,511,2025-03-19,7839.86,Debit Card
2539,2517,2025-10-21,1100.43,Net Banking
2540,2997,2025-08-07,5955.91,Debit Card
2541,354,2025-02-09,8911.51,UPI
2542,340,2025-07-12,3456.24,Net Banking
2543,1909,2025-11-05,3632.02,Net Banking
2544,2054,2025-08-25,4959.38,Debit Card
2545,1084,2025-09-20,5409.73,UPI
2546,2076,2025-11-04,9784.88,Net Banking
2547,1249,2025-06-12,1809.15,Cash
2548,1954,2025-10-09,8752.0,Debit Card
2549,2769,2025-12-25,8817.85,Credit Card
2550,1216,2025-03-04,960.63,Credit Card
2551,2151,2025-05-13,2580.03,Debit Card
2552,4127,2025-12-17,8861.39,Debit Card
2553,1614,2025-07-08,4193.37,Net Banking
2554,2120,2025-08-18,8676.02,Net Banking
2555,2383,2025-05-19,5853.13,Net Banking
2556,1389,2025-04-03,7933.45,Cash
2557,2228,2025-01-02,7749.26,Credit Card
2558,1267,2025-10-11,5065.74,Debit Card
2559,467,2025-10-08,6696.01,Debit Card
2560,4384,2025-07-02,8676.01,Debit Card
2561,937,2025-11-20,3130.31,Credit Card
2562,4174,2025-11-27,2171.06,Debit Card
2563,3145,2025-09-09,1176.58,Credit Card
2564,1281,2025-06-17,9557.61,Credit Card
2565,1267,2025-11-27,3591.06,Net Banking
2566,1421,2025-12-27,7740.91,Cash
2567,2675,2025-02-01,1987.41,Credit Card
2568,3008,2025-06-26,8808.68,Debit Card
2569,2100,2025-08-23,9005.84,UPI
2570,4527,2025-04-28,3813.67,Net Banking
2571,4704,2025-05-15,9488.99,Debit Card
2572,504,2025-05-11,9405.03,UPI
2573,260,2025-11-06,2674.35,Cash
2574,4321,2025-07-19,5816.44,UPI
2575,231,2025-01-18,6004.26,Net Banking
2576,3039,2025-01-20,7945.75,UPI
2577,1119,2025-09-26,7217.23,Net Banking
2578,100,2025-04-13,5529.12,Cash
2579,506,2025-08-02,4396.55,Cash
2580,1249,2025-08-04,160.37,Debit Card
2581,1661,2025-03-06,8508.34,Debit Card
2582,1269,2025-10-20,3000.29,UPI
2583,2500,2025-12-19,9326.82,Cash
2584,1200,2025-06-11,4032.96,Net Banking
2585,4367,2025-03-19,2129.16,Debit Card
2586,3372,2025-11-25,655.51,Debit Card
2587,1701,2025-05-25,5279.2,Cash
2588,252,2025-05-13,4975.25,Cash
2589,3232,2025-11-04,3661.35,Cash
2590,1704,2025-09-14,6242.71,Credit Card
2591,371,2025-12-06,6103.61,Net Banking
2592,2914,2025-11-03,3892.01,Debit Card
2593,3640,2025-08-21,4433.17,Cash
2594,3295,2025-04-28,1412.13,Debit Card
2595,875,2025-06-03,8891.43,Debit Card
2596,3552,2025-05-22,9676.58,UPI
2597,1085,2025-06-03,2429.91,Net Banking
2598,4767,2025-08-25,527.68,UPI
2599,2168,2025-04-14,166.4,Cash
2600,1100,2025-07-11,9850.19,Credit Card
2601,4629,2025-05-26,7010.62,Cash
2602,81,2025-01-24,9218.35,Debit Card
2603,1487,2025-07-24,4314.42,Cash
2604,3720,2025-12-14,2075.4,Credit Card
2605,649,2025-12-10,754.3,Debit Card
2606,3102,2025-04-19,2094.37,Cash
2607,114,2025-11-24,8873.96,Debit Card
2608,2240,2025-05-28,5826.77,Debit Card
2609,3062,2025-09-14,2805.93,Debit Card
2610,167,2025-06-16,5313.2,UPI
2611,289,2025-08-14,3992.92,Cash
2612,3984,2025-02-16,5345.79,Debit Card
2613,3631,2025-10-09,9211.66,UPI
2614,1625,2025-07-03,1476.3,Debit Card
2615,2351,2025-09-26,2766.25,Net Banking
2616,3259,2025-06-09,8039.94,Credit Card
2617,459,2025-02-20,232.04,Debit Card
2618,4534,2025-02-28,5325.2,Net Banking
2619,1230,2025-05-28,6473.78,UPI
2620,2324,2025-08-24,2677.5,Net Banking
2621,3706,2025-08-01,7874.71,Cash
2622,3858,2025-01-23,6954.5,Credit Card
2623,2313,2025-07-24,7670.5,Credit Card
2624,3517,2025-03-19,1785.23,Cash
2625,1122,2025-10-17,7075.21,Debit Card
2626,4542,2025-06-27,7351.05,Cash
2627,4593,2025-12-27,9359.52,Net Banking
2628,3388,2025-12-24,7688.68,Credit Card
2629,3275,2025-05-28,4065.73,Net Banking
2630,3073,2025-11-09,627.3,UPI
2631,1415,2025-04-14,3846.04,UPI
2632,3640,2025-09-19,5816.73,Debit Card
2633,3104,2025-08-17,2507.6,UPI
2634,3697,2025-05-14,2988.95,Credit Card
2635,4509,2025-07-14,2760.15,Credit Card
2636,3444,2025-07-15,3710.4,Net Banking
2637,4081,2025-05-02,1992.79,Net Banking
2638,455,2025-12-27,3676.15,Cash
2639,2509,2025-10-23,6350.71,UPI
2640,2200,2025-01-11,1827.46,Net Banking
2641,4177,2025-09-25,230.93,UPI
2642,1841,2025-09-03,5282.19,Debit Card
2643,2629,2025-01-26,2127.97,Credit Card
2644,4240,2025-04-28,3642.45,Cash
2645,3806,2025-10-23,924.14,Credit Card
2646,3064,2025-07-06,7349.91,Credit Card
2647,1569,2025-05-03,7155.36,Net Banking
2648,3360,2025-05-11,1911.78,Debit Card
2649,3864,2025-10-05,9552.68,Net Banking
2650,1510,2025-12-28,3052.5,UPI
2651,3990,2025-03-01,3896.35,UPI
2652,356,2025-02-11,457.4,Debit Card
2653,2739,2025-05-04,5336.93,Net Banking
2654,1421,2025-08-08,4847.92,Debit Card
2655,4966,2025-03-26,2287.4,UPI
2656,2557,2025-09-09,8527.73,Credit Card
2657,4878,2025-07-06,882.46,Debit Card
2658,1700,2025-10-06,3999.25,Net Banking
2659,4977,2025-10-06,4039.43,Debit Card
2660,4098,2025-01-28,8093.82,UPI
2661,1694,2025-12-14,4871.47,Net Banking
2662,3366,2025-08-16,1646.49,Cash
2663,3420,2025-03-27,7258.77,Net Banking
2664,2952,2025-10-04,2144.96,Credit Card
2665,4984,2025-08-01,6767.06,Cash
2666,2193,2025-05-10,6224.48,UPI
2667,272,2025-04-11,9251.75,UPI
2668,4029,2025-02-01,5509.28,Cash
2669,3829,2025-04-23,1900.7,Credit Card
2670,1613,2025-02-20,4112.31,Cash
2671,3256,2025-09-27,7078.32,Credit Card
2672,1235,2025-07-20,7951.46,Debit Card
2673,4336,2025-08-15,6004.08,Net Banking
2674,4946,2025-12-11,5556.32,UPI
2675,65,2025-12-18,960.18,UPI
2676,462,2025-12-28,8273.97,UPI
2677,71,2025-07-19,2297.07,Net Banking
2678,3050,2025-05-21,2353.81,Net Banking
2679,2430,2025-03-22,1405.89,Net Banking
2680,449,2025-05-16,7669.32,Cash
2681,3534,2025-01-09,1277.09,UPI
2682,4730,2025-02-22,1504.5,Net Banking
2683,2916,2025-05-05,415.11,Debit Card
2684,2890,2025-12-01,5724.84,Credit Card
2685,4537,2025-12-13,8700.47,Cash
2686,1153,2025-11-18,4843.81,Net Banking
2687,710,2025-03-26,2019.9,Credit Card
2688,3642,2025-01-20,4543.7,Net Banking
2689,1014,2025-12-07,3143.23,Debit Card
2690,3657,2025-11-10,4744.9,Debit Card
2691,1548,2025-08-05,7037.66,Credit Card
2692,1467,2025-07-03,1751.48,Net Banking
2693,2505,2025-04-17,7336.85,UPI
2694,2380,2025-03-04,5532.42,UPI
2695,1281,2025-07-05,9491.01,Cash
2696,1777,2025-09-01,5689.29,Credit Card
2697,3360,2025-08-05,1960.49,Cash
2698,158,2025-07-17,7854.24,Debit Card
2699,1852,2025-06-27,150.96,Debit Card
2700,3169,2025-04-13,5403.21,Credit Card
2701,2031,2025-08-17,6731.17,Net Banking
2702,1221,2025-03-11,4594.09,Debit Card
2703,2720,2025-11-20,6903.09,UPI
2704,2157,2025-09-19,6651.32,Net Banking
2705,1287,2025-11-05,7901.55,Credit Card
2706,1620,2025-12-06,6909.5,Credit Card
2707,4447,2025-04-28,7613.78,Net Banking
2708,4706,2025-11-17,9828.65,Credit Card
2709,2662,2025-04-09,2531.97,Cash
2710,292,2025-10-03,7656.13,Cash
2711,3487,2025-01-14,6893.84,Credit Card
2712,3845,2025-12-19,2788.34,Debit Card
2713,2313,2025-10-03,6029.34,Credit Card
2714,4000,2025-02-10,6545.44,Cash
2715,408,2025-07-14,3779.35,UPI
2716,3088,2025-01-19,6660.28,UPI
2717,3476,2025-09-11,1667.56,Net Banking
2718,4329,2025-05-22,2713.29,Cash
2719,1892,2025-05-08,7972.58,Net Banking
2720,3364,2025-10-20,7402.57,UPI
2721,4335,2025-03-10,8033.95,Cash
2722,3187,2025-11-14,1786.55,Debit Card
2723,2010,2025-07-03,425.21,Cash
2724,2346,2025-01-27,8224.11,Cash
2725,2989,2025-12-21,3712.18,UPI
2726,1904,2025-02-05,5228.53,Cash
2727,1743,2025-02-15,2703.56,Net Banking
2728,2836,2025-09-14,209.31,Credit Card
2729,3016,2025-09-05,2165.94,UPI
2730,2350,2025-05-22,4820.25,Cash
2731,4765,2025-06-17,1254.05,UPI
2732,3566,2025-07-21,397.74,Cash
2733,2170,2025-12-08,6670.3,Credit Card
2734,15,2025-04-28,9728.16,Credit Card
2735,3566,2025-05-21,3884.19,Cash
2736,3100,2025-11-19,8735.75,Cash
2737,1786,2025-06-21,6705.38,UPI
2738,1336,2025-03-08,6623.1,Cash
2739,773,2025-01-07,1405.23,Net Banking
2740,3855,2025-12-25,1171.81,Debit Card
2741,935,2025-03-12,8283.8,Debit Card
2742,3122,2025-10-23,1038.29,UPI
2743,3313,2025-08-03,9304.6,Net Banking
2744,2980,2025-03-26,5067.84,Credit Card
2745,3104,2025-03-19,5779.57,Debit Card
2746,3958,2025-11-12,5581.01,Debit Card
2747,1192,2025-05-20,4634.26,Debit Card
2748,3248,2025-01-22,588.73,Cash
2749,2619,2025-08-06,4424.94,Credit Card
2750,2105,2025-05-10,1958.59,Debit Card
2751,3883,2025-08-18,1501.37,UPI
2752,561,2025-05-01,3225.9,Credit Card
2753,390,2025-05-23,1182.68,Credit Card
2754,848,2025-08-25,111.31,Net Banking
2755,2164,2025-04-04,5623.14,Debit Card
2756,3904,2025-12-08,6570.66,UPI
2757,2584,2025-11-21,6553.95,Net Banking
2758,2041,2025-07-24,7300.74,UPI
2759,1863,2025-03-13,5360.29,Debit Card
2760,3173,2025-06-05,8917.82,Net Banking
2761,397,2025-04-28,4832.47,Net Banking
2762,3780,2025-07-27,7370.75,Debit Card
2763,387,2025-02-20,5668.47,Cash
2764,346,2025-07-12,1608.02,Net Banking
2765,953,2025-05-08,4506.24,Net Banking
2766,3273,2025-06-07,9466.27,Cash
2767,4608,2025-01-05,4295.98,UPI
2768,2758,2025-08-18,1384.07,Cash
2769,2020,2025-02-09,7031.89,UPI
2770,1346,2025-03-17,8153.04,Debit Card
2771,1089,2025-09-10,2309.06,UPI
2772,4384,2025-03-28,8063.14,Debit Card
2773,1038,2025-09-18,4373.28,Net Banking
2774,442,2025-06-12,4347.46,Cash
2775,3668,2025-12-17,3652.02,Debit Card
2776,201,2025-09-13,7954.6,UPI
2777,4829,2025-06-15,1004.98,Debit Card
2778,3543,2025-09-04,2438.84,Debit Card
2779,1645,2025-10-13,239.08,Net Banking
2780,1129,2025-04-27,9101.76,Net Banking
2781,4537,2025-11-28,1381.31,Credit Card
2782,4722,2025-07-24,9491.73,Debit Card
2783,2013,2025-10-09,8309.78,Debit Card
2784,1760,2025-09-17,5646.48,Cash
2785,2656,2025-11-27,7956.09,Cash
2786,2104,2025-10-05,6163.89,Credit Card
2787,1227,2025-10-10,2205.32,Net Banking
2788,4402,2025-11-28,9502.39,Credit Card
2789,1292,2025-11-24,2206.48,Credit Card
2790,4315,2025-11-26,5138.56,Cash
2791,3475,2025-12-01,8241.82,Debit Card
2792,4104,2025-05-04,5893.96,Credit Card
2793,163,2025-05-19,4973.83,Debit Card
2794,4889,2025-11-17,7381.24,Credit Card
2795,1993,2025-06-09,5998.31,Net Banking
2796,1390,2025-11-10,5402.1,Credit Card
2797,4863,2025-10-13,687.31,Debit Card
2798,4436,2025-04-16,504.9,Credit Card
2799,1862,2025-04-02,3131.84,Cash
2800,2997,2025-11-27,6762.57,Cash
2801,2001,2025-01-21,5534.19,Debit Card
2802,7,2025-02-26,2103.97,Cash
2803,3778,2025-12-09,9340.41,Debit Card
2804,3646,2025-04-12,2421.47,Net Banking
2805,3594,2025-11-03,2701.03,Credit Card
2806,3019,2025-11-21,8211.72,Debit Card
2807,2854,2025-01-17,4864.27,Net Banking
2808,3286,2025-11-04,5217.82,Credit Card
2809,4197,2025-08-06,1241.03,Net Banking
2810,1539,2025-09-24,5868.63,Credit Card
2811,4210,2025-07-01,1915.6,UPI
2812,1221,2025-09-09,9967.42,UPI
2813,1189,2025-08-03,6308.6,Net Banking
2814,4,2025-05-08,6582.88,Cash
2815,3035,2025-05-02,4512.54,Debit Card
2816,2239,2025-08-10,2865.33,Debit Card
2817,4554,2025-05-12,3912.73,Cash
2818,2210,2025-07-06,3917.4,Cash
2819,764,2025-08-26,5086.93,Credit Card
2820,2776,2025-02-18,7769.12,Net Banking
2821,4413,2025-04-03,8733.17,Debit Card
2822,4880,2025-04-17,6645.37,UPI
2823,4318,2025-06-14,4841.21,Debit Card
2824,1979,2025-10-07,942.76,UPI
2825,4244,2025-03-26,3785.63,Credit Card
2826,696,2025-03-13,6369.69,Cash
2827,3767,2025-09-25,7410.34,Credit Card
2828,1956,2025-04-20,8104.69,UPI
2829,2580,2025-02-16,6393.38,Debit Card
2830,192,2025-01-08,9671.34,Cash
2831,4296,2025-10-03,1295.02,Debit Card
2832,4805,2025-10-12,4506.28,Debit Card
2833,1481,2025-03-17,9834.04,UPI
2834,1603,2025-01-27,6573.33,Credit Card
2835,3580,2025-05-28,9128.45,Debit Card
2836,905,2025-08-10,7817.89,UPI
2837,3750,2025-02-06,5696.49,Credit Card
2838,4944,2025-01-21,4074.69,Net Banking
2839,4730,2025-03-24,6584.93,Cash
2840,190,2025-11-04,8241.86,Net Banking
2841,4958,2025-06-24,7708.74,UPI
2842,2389,2025-06-15,4100.83,Net Banking
2843,499,2025-02-13,9272.1,Cash
2844,1216,2025-01-05,6458.57,Credit Card
2845,1719,2025-11-15,930.45,Cash
2846,2161,2025-01-09,3606.07,Credit Card
2847,1178,2025-08-23,7643.45,UPI
2848,1454,2025-08-16,6664.93,Cash
2849,4038,2025-01-22,9856.45,Credit Card
2850,3420,2025-01-22,3714.55,UPI
2851,1521,2025-08-28,3927.2,Debit Card
2852,3572,2025-09-04,9400.24,Debit Card
2853,4571,2025-10-17,1495.34,Cash
2854,1235,2025-11-09,2018.59,Debit Card
2855,2235,2025-04-26,2847.43,UPI
2856,1245,2025-06-24,6587.99,Debit Card
2857,1323,2025-12-11,5555.15,Credit Card
2858,322,2025-07-15,1586.69,Debit Card
2859,4246,2025-01-08,4490.48,Debit Card
2860,2299,2025-05-01,237.28,UPI
2861,2366,2025-07-10,507.1,Cash
2862,1106,2025-06-24,4247.85,UPI
2863,2004,2025-01-24,6611.55,Cash
2864,4373,2025-02-12,692.21,Credit Card
2865,3476,2025-09-22,9531.68,Cash
2866,1991,2025-09-12,1614.76,Net Banking
2867,2805,2025-08-13,6845.96,Net Banking
2868,403,2025-01-01,6571.34,UPI
2869,1585,2025-07-02,4941.91,UPI
2870,4987,2025-04-08,7121.93,Credit Card
2871,7,2025-08-10,3700.9,Net Banking
2872,2320,2025-11-04,7654.42,UPI
2873,3055,2025-06-15,8152.63,Cash
2874,4949,2025-05-24,8965.0,Net Banking
2875,1537,2025-02-25,4710.03,Cash
2876,843,2025-03-07,5897.33,Debit Card
2877,1401,2025-03-25,8261.74,Credit Card
2878,574,2025-05-15,4522.44,Debit Card
2879,1260,2025-05-23,8016.48,Debit Card
2880,1299,2025-03-12,6904.43,Credit Card
2881,2574,2025-08-03,1886.36,UPI
2882,3712,2025-06-18,818.41,UPI
2883,3853,2025-07-09,8937.56,UPI
2884,3872,2025-10-10,8451.58,UPI
2885,3650,2025-11-10,6823.42,Debit Card
2886,1139,2025-06-21,1439.68,UPI
2887,450,2025-01-25,3713.37,Cash
2888,4442,2025-02-28,6608.4,Cash
2889,1659,2025-05-20,7327.6,Net Banking
2890,3501,2025-08-06,5026.0,Debit Card
2891,1860,2025-05-24,6831.02,Cash
2892,4088,2025-08-21,3398.29,Credit Card
2893,3867,2025-08-17,6226.46,Net Banking
2894,3424,2025-12-25,6596.0,UPI
2895,510,2025-10-10,3370.28,Debit Card
2896,1201,2025-01-02,4306.48,UPI
2897,516,2025-11-17,4609.36,Debit Card
2898,3261,2025-04-02,9223.02,Debit Card
2899,2761,2025-02-08,2154.39,Debit Card
2900,4585,2025-12-03,1412.42,Net Banking
2901,3340,2025-09-19,8296.52,Net Banking
2902,4626,2025-01-26,5611.93,UPI
2903,4139,2025-11-07,9777.6,Cash
2904,4093,2025-10-02,8552.69,Credit Card
2905,1421,2025-03-19,8132.2,Debit Card
2906,729,2025-09-16,1951.82,Credit Card
2907,4578,2025-11-01,5550.33,Debit Card
2908,4017,2025-03-15,7313.67,UPI
2909,2317,2025-11-17,7824.74,Net Banking
2910,390,2025-06-14,8863.34,UPI
2911,263,2025-05-06,1038.66,Debit Card
2912,431,2025-12-03,4237.88,Cash
2913,4359,2025-07-08,2626.65,Net Banking
2914,78,2025-06-02,2198.72,Cash
2915,4123,2025-04-16,4388.28,UPI
2916,4095,2025-03-05,300.62,UPI
2917,1723,2025-12-13,7980.14,Credit Card
2918,4579,2025-06-23,7634.66,Cash
2919,1940,2025-11-03,7812.82,Net Banking
2920,3504,2025-06-26,3327.17,Credit Card
2921,30,2025-03-04,9605.47,Debit Card
2922,4808,2025-05-07,9978.43,Cash
2923,1264,2025-10-03,6056.12,UPI
2924,3777,2025-09-12,4208.34,Debit Card
2925,4404,2025-12-18,6395.12,Debit Card
2926,2698,2025-07-28,4480.23,UPI
2927,425,2025-11-14,2977.81,Cash
2928,239,2025-04-18,696.18,Net Banking
2929,2234,2025-05-28,2316.89,UPI
2930,2466,2025-04-11,5113.46,Net Banking
2931,4863,2025-03-17,1448.72,Cash
2932,4334,2025-03-11,8270.08,Cash
2933,1555,2025-10-03,8925.35,Credit Card
2934,4541,2025-02-14,271.29,Credit Card
2935,1372,2025-04-22,6370.46,Credit Card
2936,4759,2025-06-05,9665.05,Cash
2937,3209,2025-11-21,9658.39,Credit Card
2938,3708,2025-02-04,1859.08,Net Banking
2939,602,2025-10-07,843.11,Net Banking
2940,4903,2025-05-28,8493.42,Credit Card
2941,2251,2025-11-17,4925.39,Credit Card
2942,1276,2025-08-26,8450.63,Cash
2943,2891,2025-07-23,6532.74,Debit Card
2944,4192,2025-07-16,4592.77,Cash
2945,4435,2025-08-25,9151.91,Debit Card
2946,1371,2025-10-21,7919.41,UPI
2947,2480,2025-02-20,4788.32,UPI
2948,2278,2025-07-28,5956.76,UPI
2949,1568,2025-09-18,8800.55,Net Banking
2950,2291,2025-10-17,4529.12,Credit Card
2951,4106,2025-09-10,5916.8,Net Banking
2952,291,2025-03-09,7383.54,Cash
2953,4644,2025-12-18,154.45,Net Banking
2954,2927,2025-10-23,4484.92,Cash
2955,3864,2025-10-12,2643.0,UPI
2956,3083,2025-02-10,9548.93,Net Banking
2957,1330,2025-04-03,8499.35,Credit Card
2958,19,2025-03-19,7135.28,Credit Card
2959,2112,2025-02-10,6709.41,Credit Card
2960,2675,2025-02-25,9338.15,Debit Card
2961,4446,2025-02-19,3673.86,Credit Card
2962,1888,2025-09-13,227.44,Credit Card
2963,1897,2025-07-06,8003.07,Cash
2964,817,2025-10-14,4057.79,Net Banking
2965,2688,2025-05-25,9481.8,Net Banking
2966,349,2025-05-12,9630.73,UPI
2967,1299,2025-11-19,3331.18,Cash
2968,3626,2025-05-09,7041.65,Net Banking
2969,3499,2025-05-15,7849.86,Net Banking
2970,1624,2025-07-10,334.74,Credit Card
2971,4477,2025-02-02,9470.71,Cash
2972,4978,2025-02-12,689.53,UPI
2973,2505,2025-10-10,1419.29,Net Banking
2974,4289,2025-12-09,3151.52,Debit Card
2975,4661,2025-11-13,9051.37,Debit Card
2976,2605,2025-04-10,756.06,Cash
2977,4997,2025-02-26,4491.99,Net Banking
2978,1272,2025-06-28,6991.12,Debit Card
2979,1001,2025-09-16,9811.61,Credit Card
2980,1477,2025-11-05,4963.07,UPI
2981,82,2025-05-09,6098.53,UPI
2982,2021,2025-09-08,582.51,Credit Card
2983,4863,2025-02-11,2315.76,Credit Card
2984,903,2025-04-23,9042.9,Debit Card
2985,3767,2025-09-13,2895.17,Debit Card
2986,2777,2025-07-17,2001.01,Net Banking
2987,4766,2025-06-15,5358.95,Cash
2988,4656,2025-06-15,2982.14,Net Banking
2989,1779,2025-10-18,4304.2,UPI
2990,1472,2025-08-26,2168.28,Debit Card
2991,1674,2025-02-13,6857.48,Credit Card
2992,1018,2025-10-13,4124.74,Debit Card
2993,320,2025-07-14,1535.62,UPI
2994,1389,2025-12-01,4760.18,Credit Card
2995,3673,2025-07-26,2305.16,Credit Card
2996,1109,2025-09-07,9156.96,Net Banking
2997,3161,2025-12-13,9624.01,Net Banking
2998,2873,2025-02-04,5535.78,UPI
2999,3580,2025-11-07,7215.99,UPI
3000,4317,2025-09-06,1707.57,UPI
3001,4989,2025-07-21,1056.52,Cash
3002,3318,2025-11-27,3023.18,Credit Card
3003,358,2025-06-07,382.74,Net Banking
3004,2096,2025-12-24,488.04,Cash
3005,168,2025-04-18,8214.23,Cash
3006,3678,2025-12-14,8107.89,Credit Card
3007,1558,2025-12-17,2105.87,Net Banking
3008,456,2025-02-18,329.38,Net Banking
3009,405,2025-12-06,7899.99,Net Banking
3010,234,2025-08-19,3967.18,UPI
3011,26,2025-11-10,3503.49,Cash
3012,458,2025-09-14,3037.19,Debit Card
3013,2114,2025-05-19,468.24,UPI
3014,2835,2025-03-18,7000.28,Debit Card
3015,5000,2025-07-20,6284.04,Debit Card
3016,61,2025-08-04,597.75,UPI
3017,3042,2025-10-03,6706.88,Net Banking
3018,2584,2025-02-18,5878.81,UPI
3019,1441,2025-04-11,491.47,UPI
3020,4513,2025-02-21,4972.84,Net Banking
3021,2268,2025-11-17,6877.19,Net Banking
3022,3705,2025-04-03,5508.03,Cash
3023,3881,2025-06-13,3194.06,Net Banking
3024,2439,2025-04-19,8027.3,Cash
3025,1467,2025-09-01,4473.94,Credit Card
3026,157,2025-08-07,5107.96,UPI
3027,3290,2025-04-20,4736.84,Credit Card
3028,3816,2025-08-21,6744.48,Cash
3029,1996,2025-02-12,5307.34,UPI
3030,119,2025-06-24,6677.25,Debit Card
3031,4434,2025-11-26,5351.21,Cash
3032,1492,2025-01-09,4615.05,Credit Card
3033,4635,2025-01-11,7350.19,Cash
3034,4301,2025-12-12,8389.45,Debit Card
3035,2667,2025-03-23,6531.85,Credit Card
3036,4092,2025-02-10,7313.93,UPI
3037,370,2025-01-20,1976.0,Debit Card
3038,1617,2025-06-17,6334.65,Debit Card
3039,2905,2025-04-23,1119.53,UPI
3040,4812,2025-09-19,4579.63,Cash
3041,4357,2025-03-06,4714.21,UPI
3042,2771,2025-01-25,8318.64,Cash
3043,3960,2025-05-02,2284.29,Cash
3044,1692,2025-10-17,7455.22,Debit Card
3045,4267,2025-09-10,1962.89,UPI
3046,747,2025-01-06,9395.18,Credit Card
3047,3524,2025-09-01,7486.12,Cash
3048,2757,2025-08-04,2106.69,Credit Card
3049,2565,2025-08-05,2418.47,Net Banking
3050,1112,2025-11-13,734.82,Credit Card
3051,2443,2025-07-18,4991.2,Cash
3052,955,2025-12-09,406.05,Debit Card
3053,462,2025-12-11,6203.74,Credit Card
3054,1492,2025-05-12,5655.11,Debit Card
3055,1485,2025-11-21,9732.18,Debit Card
3056,2118,2025-09-28,8919.8,UPI
3057,4080,2025-05-18,5762.33,Cash
3058,4612,2025-04-03,3927.7,Net Banking
3059,4058,2025-11-01,5516.28,UPI
3060,3580,2025-07-17,7187.1,Cash
3061,3104,2025-06-11,2468.45,Cash
3062,2992,2025-11-15,263.15,Net Banking
3063,2809,2025-01-26,5154.89,Credit Card
3064,1525,2025-08-21,5189.41,UPI
3065,4879,2025-01-23,3448.57,Cash
3066,3765,2025-01-28,3874.24,Cash
3067,2098,2025-11-21,4964.0,Debit Card
3068,549,2025-10-22,4148.6,Debit Card
3069,4680,2025-08-13,3379.24,Net Banking
3070,2365,2025-06-20,6125.56,Credit Card
3071,2234,2025-03-16,4415.86,Net Banking
3072,1279,2025-09-05,3479.35,Credit Card
3073,2763,2025-12-18,9251.8,UPI
3074,2335,2025-11-17,5491.23,UPI
3075,2144,2025-06-25,977.64,Debit Card
3076,1154,2025-08-02,3684.69,UPI
3077,3002,2025-06-08,7281.49,Net Banking
3078,2352,2025-05-09,8013.59,Net Banking
3079,4176,2025-03-27,9901.53,UPI
3080,3513,2025-01-17,1046.21,Cash
3081,1402,2025-04-13,9047.59,Credit Card
3082,150,2025-12-04,3341.51,Cash
3083,3778,2025-06-05,830.11,Credit Card
3084,1800,2025-05-06,2884.19,Net Banking
3085,952,2025-04-08,9007.31,Debit Card
3086,3038,2025-08-02,160.82,Cash
3087,4508,2025-02-14,6193.75,UPI
3088,2358,2025-04-23,9668.66,UPI
3089,3138,2025-03-10,1235.79,Cash
3090,3819,2025-02-23,9531.49,Net Banking
3091,2073,2025-05-11,8582.62,UPI
3092,464,2025-10-01,4403.83,Debit Card
3093,233,2025-02-12,7518.02,Credit Card
3094,1992,2025-01-07,7896.28,UPI
3095,2819,2025-06-23,3450.03,Net Banking
3096,2438,2025-09-17,1174.86,Cash
3097,150,2025-09-09,5934.06,Cash
3098,158,2025-11-11,3934.23,Debit Card
3099,2648,2025-04-26,6769.58,Credit Card
3100,1825,2025-10-16,9005.8,Debit Card
3101,3439,2025-02-09,8464.3,Credit Card
3102,2275,2025-11-18,9243.03,Net Banking
3103,2095,2025-06-24,3072.47,UPI
3104,3956,2025-02-12,5392.51,Net Banking
3105,3249,2025-05-24,3201.46,Credit Card
3106,660,2025-10-10,865.36,UPI
3107,2767,2025-08-28,9834.51,Debit Card
3108,4043,2025-10-18,1774.03,Credit Card
3109,2421,2025-11-17,8455.04,Debit Card
3110,4858,2025-06-15,2669.02,Cash
3111,2710,2025-04-08,6313.37,Credit Card
3112,1276,2025-02-16,5436.52,Net Banking
3113,3023,2025-08-24,4910.37,Cash
3114,2839,2025-01-26,3262.29,UPI
3115,4470,2025-06-17,8774.79,Debit Card
3116,359,2025-02-06,5209.14,Debit Card
3117,4759,2025-08-19,5697.8,Credit Card
3118,181,2025-01-15,8837.3,UPI
3119,75,2025-03-11,8492.61,Net Banking
3120,411,2025-02-19,9378.18,Debit Card
3121,2991,2025-01-14,7603.79,Cash
3122,655,2025-12-23,9683.65,UPI
3123,894,2025-09-09,2056.74,UPI
3124,1990,2025-01-01,486.01,UPI
3125,370,2025-02-13,8055.77,UPI
3126,814,2025-10-10,9463.05,Cash
3127,291,2025-06-15,431.44,UPI
3128,144,2025-09-27,7461.69,Net Banking
3129,919,2025-01-14,2879.2,UPI
3130,268,2025-10-08,838.41,Credit Card
3131,3350,2025-12-18,5243.06,UPI
3132,4471,2025-01-08,9236.96,Cash
3133,1537,2025-06-28,3419.05,UPI
3134,4870,2025-12-10,8071.17,Debit Card
3135,4590,2025-05-07,902.02,Net Banking
3136,239,2025-02-22,9622.6,Cash
3137,3608,2025-02-01,9854.14,Credit Card
3138,4023,2025-04-14,1933.75,Debit Card
3139,3648,2025-06-23,1888.66,Cash
3140,1590,2025-02-26,2233.45,Debit Card
3141,4666,2025-08-11,8670.62,UPI
3142,3081,2025-05-22,5256.56,Net Banking
3143,3102,2025-08-01,4141.81,Net Banking
3144,1075,2025-10-21,346.82,Cash
3145,2302,2025-11-12,9217.32,Cash
3146,562,2025-06-06,7902.92,Cash
