TicketID,CustomerID,IssueType,Timestamp,ResolutionTime
2434,4190,Product Query,2025-07-07 14:04,5
2435,4892,Payment Problem,2025-07-22 16:23,7
2436,2135,Account Locked,2025-09-05 14:32,2
2437,2741,Account Locked,2025-10-09 11:24,1
2438,1767,Technical Glitch,2025-07-04 05:15,5
2439,4920,Login Issue,2025-09-25 04:53,3
2440,3520,Product Query,2025-03-22 10:19,4
2441,1879,Technical Glitch,2025-09-27 01:59,3
2442,1269,Login Issue,2025-04-12 10:43,2
2443,455,Technical Glitch,2025-08-19 10:21,3
2444,2682,Product Query,2025-03-23 00:47,2
2445,1120,Payment Problem,2025-12-19 00:32,3
2446,2716,Login Issue,2025-08-18 07:23,4
2447,2552,Login Issue,2025-10-08 21:58,6
2448,3266,Payment Problem,2025-04-12 20:56,3
2449,831,Login Issue,2025-11-10 08:16,6
2450,3529,Payment Problem,2025-10-01 04:44,7
2451,3977,Payment Problem,2025-11-27 04:47,6
2452,3013,Product Query,2025-04-16 08:38,7
2453,2989,Login Issue,2025-07-08 21:12,2
2454,834,Account Locked,2025-08-01 08:27,1
2455,1015,Payment Problem,2025-11-08 11:16,1
2456,4116,Technical Glitch,2025-08-14 02:21,2
2457,1641,Login Issue,2025-03-17 00:00,5
2458,4308,Login Issue,2025-12-28 11:06,6
2459,724,Technical Glitch,2025-02-03 18:38,5
2460,1683,Technical Glitch,2025-06-24 22:27,7
2461,2876,Login Issue,2025-12-10 13:36,7
2462,1438,Product Query,2025-10-12 20:43,2
2463,2329,Product Query,2025-04-20 22:44,1
2464,741,Payment Problem,2025-09-13 11:39,5
2465,2454,Payment Problem,2025-03-01 20:20,5
2466,4332,Login Issue,2025-04-15 06:15,4
2467,132,Technical Glitch,2025-01-12 14:02,6
2468,434,Payment Problem,2025-04-16 02:58,3
2469,1260,Product Query,2025-03-20 17:11,5
2470,2544,Product Query,2025-09-10 17:23,5
2471,4093,Product Query,2025-02-02 02:06,1
2472,23,Technical Glitch,2025-04-14 16:05,2
2473,1223,Product Query,2025-06-06 20:42,1
2474,4543,Technical Glitch,2025-10-10 14:44,2
2475,1780,Product Query,2025-01-19 10:14,3
2476,2291,Product Query,2025-08-12 23:42,4
2477,590,Payment Problem,2025-11-15 03:17,3
2478,1754,Account Locked,2025-11-19 07:06,5
2479,4957,Product Query,2025-03-25 16:35,5
2480,1665,Login Issue,2025-01-07 08:45,4
2481,1529,Product Query,2025-12-05 06:30,1
2482,2386,Account Locked,2025-09-21 11:51,7
2483,1873,Login Issue,2025-12-26 12:04,1
2484,1987,Login Issue,2025-10-22 07:18,7
2485,2583,Technical Glitch,2025-05-19 18:39,2
2486,4692,Technical Glitch,2025-10-10 20:51,1
2487,558,Login Issue,2025-01-26 19:25,1
2488,560,Account Locked,2025-11-17 03:30,2
2489,2613,Account Locked,2025-10-19 19:00,2
2490,505,Account Locked,2025-05-01 14:09,5
2491,2879,Product Query,2025-11-18 14:48,7
2492,983,Account Locked,2025-08-01 11:57,2
2493,984,Technical Glitch,2025-05-04 15:44,7
2494,4982,Product Query,2025-11-25 20:47,5
2495,4431,Payment Problem,2025-04-17 19:34,2
2496,2259,Account Locked,2025-04-10 11:07,3
2497,3748,Product Query,2025-08-10 23:13,3
2498,2505,Product Query,2025-11-20 02:42,2
2499,1223,Account Locked,2025-07-08 02:33,6
2500,762,Account Locked,2025-11-01 10:10,5
2501,3111,Login Issue,2025-02-05 06:37,3
2502,1217,Payment Problem,2025-02-20 19:55,4
2503,2794,Account Locked,2025-12-04 20:47,5
2504,1491,Payment Problem,2025-07-09 14:46,7
2505,3707,Payment Problem,2025-06-18 08:44,5
2506,867,Technical Glitch,2025-07-19 07:22,3
2507,4541,Account Locked,2025-07-23 21:54,5
2508,1581,Payment Problem,2025-10-05 08:35,1
2509,3772,Product Query,2025-11-24 10:16,3
2510,470,Login Issue,2025-06-15 09:42,3
2511,825,Payment Problem,2025-06-03 21:18,7
2512,84,Product Query,2025-05-21 09:34,7
2513,3680,Product Query,2025-08-01 19:16,1
2514,3211,Account Locked,2025-07-13 20:26,2
2515,3160,Account Locked,2025-09-07 09:33,1
2516,1191,Account Locked,2025-08-11 14:42,1
2517,3915,Technical Glitch,2025-08-12 11:30,1
2518,2008,Account Locked,2025-07-14 15:14,7
2519,360,Product Query,2025-02-05 02:45,1
2520,3732,Account Locked,2025-09-05 00:50,6
2521,239,Product Query,2025-11-28 06:10,3
2522,105,Account Locked,2025-11-12 08:17,2
2523,1009,Payment Problem,2025-04-02 09:19,5
2524,898,Technical Glitch,2025-06-06 08:33,5
2525,4795,Payment Problem,2025-02-26 19:30,6
2526,2973,Product Query,2025-05-22 07:55,5
2527,128,Login Issue,2025-11-01 21:12,5
2528,1020,Account Locked,2025-04-17 18:05,6
2529,4569,Login Issue,2025-12-13 03:02,5
2530,4085,Login Issue,2025-01-06 09:33,7
2531,3221,Payment Problem,2025-12-26 13:40,6
2532,1839,Product Query,2025-03-27 05:02,6
2533,3906,Product Query,2025-03-22 07:33,1
2534,846,Account Locked,2025-11-21 23:25,7
2535,3851,Login Issue,2025-12-07 21:46,3
2536,504,Login Issue,2025-08-03 06:45,3
2537,4201,Login Issue,2025-04-15 16:48,1
2538,1292,Login Issue,2025-08-16 21:39,6
2539,2898,Account Locked,2025-01-20 15:06,7
2540,1756,Product Query,2025-05-21 09:56,5
2541,1751,Login Issue,2025-03-23 12:28,3
2542,735,Payment Problem,2025-03-14 05:31,7
2543,464,Technical Glitch,2025-07-21 02:57,1
2544,1820,Payment Problem,2025-09-26 19:02,3
2545,2771,Account Locked,2025-06-15 10:21,1
2546,1501,Technical Glitch,2025-04-07 20:54,4
2547,1060,Product Query,2025-09-01 08:18,5
2548,4,Account Locked,2025-03-09 14:05,5
2549,2933,Product Query,2025-01-20 13:35,3
2550,2221,Technical Glitch,2025-09-10 02:49,4
2551,459,Payment Problem,2025-02-03 10:17,6
2552,2398,Login Issue,2025-07-25 15:10,7
2553,4955,Account Locked,2025-07-16 00:51,2
2554,3828,Product Query,2025-10-27 09:11,4
2555,1361,Payment Problem,2025-01-28 08:33,5
2556,469,Payment Problem,2025-09-05 07:55,7
2557,2619,Product Query,2025-02-01 06:48,1
2558,1937,Login Issue,2025-01-14 18:46,5
2559,2979,Account Locked,2025-06-28 01:33,5
2560,2027,Account Locked,2025-10-05 02:27,2
2561,705,Payment Problem,2025-03-09 07:06,2
2562,2832,Account Locked,2025-12-10 15:50,6
2563,1778,Account Locked,2025-08-11 14:37,5
2564,4282,Payment Problem,2025-03-05 18:25,3
2565,3867,Product Query,2025-01-02 06:00,3
2566,221,Login Issue,2025-10-14 07:11,6
2567,658,Payment Problem,2025-05-20 08:12,3
2568,3164,Login Issue,2025-11-28 20:48,4
2569,926,Account Locked,2025-01-09 06:58,6
2570,2929,Account Locked,2025-07-16 13:36,4
2571,1760,Technical Glitch,2025-03-21 18:41,2
2572,4139,Login Issue,2025-02-02 13:01,6
2573,3974,Technical Glitch,2025-03-24 06:36,5
2574,4234,Account Locked,2025-09-16 23:58,1
2575,3643,Payment Problem,2025-08-25 02:54,6
2576,2339,Product Query,2025-02-12 07:02,6
2577,780,Product Query,2025-10-16 01:58,7
2578,4154,Account Locked,2025-01-24 01:28,5
2579,1938,Technical Glitch,2025-07-22 08:03,5
2580,791,Technical Glitch,2025-11-28 00:33,6
2581,188,Product Query,2025-07-01 19:03,2
2582,2458,Product Query,2025-07-18 01:31,1
2583,4548,Payment Problem,2025-05-25 08:07,4
2584,4736,Technical Glitch,2025-12-21 04:49,2
2585,637,Account Locked,2025-04-12 15:02,3
2586,237,Payment Problem,2025-01-28 03:02,6
2587,964,Technical Glitch,2025-06-12 23:55,1
2588,2378,Payment Problem,2025-10-22 20:53,2
2589,1957,Account Locked,2025-01-11 04:45,6
2590,2483,Technical Glitch,2025-04-21 13:40,3
2591,4189,Payment Problem,2025-12-08 19:15,2
2592,3976,Login Issue,2025-06-16 02:05,3
2593,3107,Payment Problem,2025-03-28 15:16,2
2594,2471,Account Locked,2025-10-17 12:43,5
2595,828,Account Locked,2025-10-05 14:30,3
2596,3862,Payment Problem,2025-02-06 05:46,5
2597,1239,Payment Problem,2025-10-12 02:19,6
2598,135,Account Locked,2025-04-14 04:21,5
2599,3139,Payment Problem,2025-01-10 18:44,7
2600,3093,Account Locked,2025-11-18 23:14,7
2601,3764,Technical Glitch,2025-04-10 13:11,4
2602,2906,Login Issue,2025-08-26 17:29,7
2603,4637,Login Issue,2025-01-27 13:57,3
2604,1037,Account Locked,2025-05-15 00:28,4
2605,4720,Account Locked,2025-02-20 14:35,4
2606,3156,Payment Problem,2025-09-11 16:57,3
2607,1258,Product Query,2025-07-06 00:04,2
2608,4418,Login Issue,2025-01-22 23:38,1
2609,4946,Payment Problem,2025-06-23 18:08,6
2610,4150,Account Locked,2025-12-04 09:17,1
2611,717,Account Locked,2025-07-25 07:44,2
2612,1376,Account Locked,2025-10-06 19:16,2
2613,2890,Product Query,2025-02-16 05:18,7
2614,3249,Login Issue,2025-12-10 06:56,3
2615,4125,Technical Glitch,2025-07-27 23:51,2
2616,859,Login Issue,2025-06-28 00:30,7
2617,2374,Account Locked,2025-04-24 20:20,2
2618,3673,Product Query,2025-01-28 21:42,5
2619,2861,Technical Glitch,2025-08-28 05:48,1
2620,2714,Payment Problem,2025-05-15 00:37,7
2621,4480,Product Query,2025-11-05 16:27,1
2622,2407,Product Query,2025-03-01 10:45,2
2623,3716,Payment Problem,2025-11-19 15:40,2
2624,3305,Login Issue,2025-04-16 23:59,3
2625,1457,Account Locked,2025-09-21 01:30,6
2626,2586,Payment Problem,2025-01-04 04:30,2
2627,4181,Payment Problem,2025-08-04 14:01,6
2628,2303,Payment Problem,2025-05-08 04:35,5
2629,3916,Account Locked,2025-12-09 09:54,7
2630,1665,Account Locked,2025-02-20 02:50,2
2631,1994,Product Query,2025-08-02 04:33,6
2632,2261,Technical Glitch,2025-02-23 12:56,3
2633,4696,Account Locked,2025-04-03 21:46,6
2634,3699,Technical Glitch,2025-09-02 00:12,4
2635,998,Product Query,2025-10-17 20:56,4
2636,3061,Payment Problem,2025-03-11 03:24,1
2637,3206,Account Locked,2025-02-04 08:18,5
2638,2098,Product Query,2025-08-19 23:28,7
2639,602,Account Locked,2025-01-28 05:05,5
2640,1353,Payment Problem,2025-04-13 02:34,4
2641,757,Product Query,2025-11-23 12:20,5
2642,4363,Account Locked,2025-08-28 05:22,2
2643,3271,Account Locked,2025-09-16 16:42,7
2644,4873,Technical Glitch,2025-07-14 23:14,7
2645,4645,Account Locked,2025-08-06 13:06,5
2646,3509,Account Locked,2025-04-18 22:01,7
2647,1498,Login Issue,2025-06-19 10:53,5
2648,3889,Account Locked,2025-11-21 20:38,6
2649,4335,Account Locked,2025-12-15 16:51,4
2650,402,Payment Problem,2025-03-04 21:06,4
2651,2198,Account Locked,2025-04-03 04:23,2
2652,3084,Payment Problem,2025-10-12 22:49,6
2653,4653,Product Query,2025-12-04 21:09,4
2654,4688,Account Locked,2025-08-13 18:31,6
2655,747,Payment Problem,2025-08-09 15:19,6
2656,2498,Payment Problem,2025-04-27 13:26,7
2657,4479,Payment Problem,2025-03-03 15:34,2
2658,3312,Account Locked,2025-08-08 02:10,4
2659,1160,Product Query,2025-11-05 10:36,6
2660,4062,Payment Problem,2025-08-04 20:04,4
2661,363,Technical Glitch,2025-09-14 13:48,5
2662,1576,Login Issue,2025-07-07 15:20,3
2663,2012,Technical Glitch,2025-04-19 21:25,3
2664,2736,Login Issue,2025-03-19 01:21,4
2665,2107,Product Query,2025-12-08 21:51,7
2666,4017,Login Issue,2025-07-09 23:09,6
2667,4248,Account Locked,2025-09-10 08:16,4
2668,1277,Login Issue,2025-10-07 09:04,4
2669,258,Payment Problem,2025-05-28 15:51,3
2670,1509,Product Query,2025-10-28 14:11,5
2671,374,Login Issue,2025-12-07 06:03,4
2672,1925,Payment Problem,2025-12-28 17:39,4
2673,4619,Login Issue,2025-03-09 23:01,1
2674,4201,Account Locked,2025-12-06 20:48,2
2675,1846,Product Query,2025-02-20 12:42,7
2676,1268,Technical Glitch,2025-03-01 05:51,3
2677,2250,Product Query,2025-11-03 01:58,7
2678,1029,Login Issue,2025-09-20 04:53,3
2679,2747,Technical Glitch,2025-08-15 16:01,5
2680,3598,Payment Problem,2025-02-21 07:24,7
2681,1334,Login Issue,2025-05-25 18:52,3
2682,2482,Login Issue,2025-11-01 19:39,3
2683,4063,Account Locked,2025-12-18 11:10,3
2684,949,Product Query,2025-10-05 14:41,1
2685,3300,Login Issue,2025-06-23 03:49,6
2686,2154,Product Query,2025-03-27 19:21,3
2687,3303,Account Locked,2025-10-21 00:53,4
2688,853,Technical Glitch,2025-03-06 06:17,3
2689,2553,Product Query,2025-11-09 16:07,3
2690,1068,Product Query,2025-07-12 04:31,2
2691,1489,Login Issue,2025-01-11 02:39,5
2692,3927,Account Locked,2025-09-09 01:41,5
2693,3439,Technical Glitch,2025-04-17 07:24,2
2694,2227,Login Issue,2025-03-17 08:42,3
2695,2803,Payment Problem,2025-10-13 04:03,1
2696,3351,Payment Problem,2025-11-25 15:09,4
2697,744,Technical Glitch,2025-11-13 23:43,5
2698,2227,Technical Glitch,2025-03-06 16:22,5
2699,3149,Login Issue,2025-03-10 09:34,5
2700,4952,Account Locked,2025-06-22 20:26,1
2701,3605,Login Issue,2025-02-23 02:29,2
2702,532,Product Query,2025-11-05 04:01,1
2703,1709,Product Query,2025-12-19 09:34,6
2704,4371,Account Locked,2025-10-14 06:50,3
2705,1000,Login Issue,2025-02-13 11:54,2
2706,3934,Technical Glitch,2025-12-07 19:04,3
2707,4774,Payment Problem,2025-12-24 01:17,2
2708,1695,Technical Glitch,2025-05-17 18:15,2
2709,1467,Account Locked,2025-03-04 20:39,1
2710,3589,Technical Glitch,2025-01-15 14:34,6
2711,4073,Payment Problem,2025-02-26 15:05,4
2712,3044,Product Query,2025-02-13 12:04,1
2713,4260,Payment Problem,2025-05-20 07:05,2
2714,3315,Payment Problem,2025-12-27 14:59,7
2715,2537,Account Locked,2025-01-06 23:46,6
2716,613,Account Locked,2025-06-08 18:54,5
2717,1752,Payment Problem,2025-06-17 04:06,6
2718,1288,Account Locked,2025-12-24 06:25,4
2719,1196,Product Query,2025-05-18 21:31,1
2720,4306,Login Issue,2025-12-26 06:42,6
2721,4911,Account Locked,2025-04-04 14:05,1
2722,2032,Account Locked,2025-04-15 15:39,3
2723,4640,Account Locked,2025-06-11 00:53,3
2724,3004,Payment Problem,2025-01-11 01:59,3
2725,2966,Payment Problem,2025-04-21 23:42,5
2726,194,Account Locked,2025-07-21 09:24,2
2727,3778,Product Query,2025-02-16 13:43,7
2728,3749,Product Query,2025-11-28 09:27,3
2729,2717,Login Issue,2025-04-07 03:38,4
2730,4934,Technical Glitch,2025-12-07 02:20,4
2731,2763,Product Query,2025-08-26 00:45,2
2732,2822,Product Query,2025-01-06 12:05,3
2733,640,Account Locked,2025-03-11 03:24,5
2734,1217,Technical Glitch,2025-10-20 16:58,2
2735,2082,Payment Problem,2025-08-01 13:34,6
2736,548,Technical Glitch,2025-03-06 23:08,6
2737,2705,Product Query,2025-10-23 02:57,2
2738,3230,Account Locked,2025-07-22 15:02,2
2739,1106,Account Locked,2025-07-06 06:30,4
2740,1833,Login Issue,2025-03-10 00:58,2
2741,4857,Technical Glitch,2025-12-03 19:26,2
2742,689,Login Issue,2025-08-16 16:16,5
2743,3889,Login Issue,2025-06-13 23:04,4
2744,2212,Login Issue,2025-03-26 06:47,4
2745,2782,Technical Glitch,2025-01-21 01:20,2
2746,4801,Login Issue,2025-06-28 20:25,6
2747,4917,Account Locked,2025-12-08 21:03,5
2748,978,Login Issue,2025-10-20 12:10,6
2749,2508,Account Locked,2025-03-22 20:19,1
2750,2057,Payment Problem,2025-08-15 09:28,6
2751,1377,Product Query,2025-04-11 09:01,3
2752,4129,Technical Glitch,2025-04-06 00:27,7
2753,1448,Login Issue,2025-09-23 04:09,5
2754,593,Technical Glitch,2025-01-06 20:30,7
2755,17,Product Query,2025-10-21 17:21,2
2756,4187,Payment Problem,2025-09-27 11:26,7
2757,924,Login Issue,2025-10-19 11:48,2
2758,2402,Payment Problem,2025-01-03 02:34,2
2759,4012,Account Locked,2025-04-14 22:26,3
2760,904,Product Query,2025-04-01 03:12,4
2761,3556,Product Query,2025-04-12 19:10,3
2762,4972,Technical Glitch,2025-12-08 22:42,4
2763,111,Account Locked,2025-01-27 04:23,7
2764,467,Technical Glitch,2025-02-17 09:43,1
2765,624,Product Query,2025-04-27 00:49,1
2766,1392,Payment Problem,2025-05-11 12:53,6
2767,3219,Technical Glitch,2025-05-15 03:47,2
2768,253,Payment Problem,2025-01-28 02:55,7
2769,4558,Payment Problem,2025-09-16 20:05,5
2770,4615,Technical Glitch,2025-02-27 11:11,6
2771,1960,Login Issue,2025-06-27 14:55,4
2772,1199,Product Query,2025-07-02 23:58,4
2773,82,Payment Problem,2025-12-26 03:28,2
2774,3995,Technical Glitch,2025-07-22 09:02,2
2775,2791,Technical Glitch,2025-08-22 09:54,7
2776,3982,Payment Problem,2025-04-15 18:06,5
2777,2599,Account Locked,2025-11-12 01:02,4
2778,3073,Payment Problem,2025-07-07 03:36,6
2779,4577,Account Locked,2025-10-15 04:12,2
2780,4663,Technical Glitch,2025-12-23 10:29,1
2781,2590,Login Issue,2025-03-16 00:42,7
2782,2065,Technical Glitch,2025-12-06 00:43,4
2783,1588,Product Query,2025-10-08 21:59,2
2784,4484,Payment Problem,2025-11-09 15:32,2
2785,3737,Account Locked,2025-03-13 01:14,3
2786,1447,Login Issue,2025-03-15 12:44,6
2787,206,Login Issue,2025-08-13 06:12,2
2788,4811,Payment Problem,2025-04-27 07:33,6
2789,2334,Technical Glitch,2025-07-25 11:39,5
2790,491,Login Issue,2025-12-21 09:45,7
2791,4747,Account Locked,2025-11-10 22:11,6
2792,3635,Login Issue,2025-12-27 18:02,6
2793,1455,Technical Glitch,2025-03-09 07:21,4
2794,1202,Product Query,2025-12-25 01:26,1
2795,1914,Payment Problem,2025-08-03 11:04,5
2796,3700,Login Issue,2025-11-15 23:52,2
2797,3158,Account Locked,2025-10-18 07:04,6
2798,2762,Account Locked,2025-08-13 00:19,4
2799,223,Product Query,2025-04-16 19:54,4
2800,4125,Payment Problem,2025-01-23 04:55,6
2801,133,Account Locked,2025-01-05 10:33,3
2802,2469,Product Query,2025-07-26 00:02,5
2803,3453,Account Locked,2025-12-19 16:28,4
2804,766,Account Locked,2025-10-06 10:00,6
2805,383,Technical Glitch,2025-09-12 12:15,5
2806,2907,Payment Problem,2025-09-05 11:07,5
2807,591,Payment Problem,2025-04-09 09:30,7
2808,254,Account Locked,2025-09-14 22:08,4
2809,1531,Technical Glitch,2025-02-11 08:13,1
2810,2769,Product Query,2025-12-10 07:22,3
2811,415,Payment Problem,2025-11-25 19:31,2
2812,2459,Product Query,2025-02-15 04:50,7
2813,2167,Login Issue,2025-03-27 07:27,6
2814,3867,Product Query,2025-08-19 07:34,2
2815,2273,Technical Glitch,2025-03-16 16:09,7
2816,651,Payment Problem,2025-07-03 14:47,7
2817,2352,Technical Glitch,2025-01-18 03:56,1
2818,2792,Account Locked,2025-02-11 22:53,4
2819,1507,Technical Glitch,2025-11-25 12:26,4
2820,3164,Product Query,2025-01-09 09:22,2
2821,4956,Account Locked,2025-09-12 05:41,4
2822,4939,Payment Problem,2025-02-11 07:05,4
2823,1849,Product Query,2025-05-01 17:18,7
2824,1535,Login Issue,2025-07-13 20:11,5
2825,689,Technical Glitch,2025-09-19 00:38,1
2826,2573,Payment Problem,2025-04-02 17:32,1
2827,2235,Account Locked,2025-10-18 10:16,5
2828,848,Technical Glitch,2025-07-06 17:50,5
2829,3631,Technical Glitch,2025-08-05 23:52,3
2830,453,Account Locked,2025-04-18 06:29,3
2831,4443,Technical Glitch,2025-07-10 13:32,5
2832,108,Login Issue,2025-05-22 16:47,6
2833,2848,Login Issue,2025-10-19 07:24,5
2834,4735,Login Issue,2025-09-27 15:52,7
2835,297,Login Issue,2025-11-19 03:33,3
2836,4163,Login Issue,2025-09-26 13:01,4
2837,3964,Account Locked,2025-11-22 07:31,6
2838,4900,Login Issue,2025-11-16 09:50,4
2839,2901,Technical Glitch,2025-01-07 07:59,5
2840,1830,Login Issue,2025-01-23 23:34,2
2841,716,Login Issue,2025-11-14 15:22,3
2842,166,Account Locked,2025-09-23 16:32,4
2843,2087,Account Locked,2025-12-11 20:04,2
2844,1515,Technical Glitch,2025-01-01 07:12,2
2845,3918,Technical Glitch,2025-08-21 08:23,1
2846,4694,Account Locked,2025-04-20 02:18,7
2847,1386,Account Locked,2025-02-22 08:53,5
2848,1331,Technical Glitch,2025-10-04 04:48,3
2849,4646,Payment Problem,2025-11-09 17:47,7
2850,362,Login Issue,2025-11-14 10:37,7
2851,4296,Account Locked,2025-02-28 15:26,6
2852,1842,Product Query,2025-05-23 22:07,3
2853,2346,Product Query,2025-02-12 09:04,1
2854,3875,Product Query,2025-07-15 07:33,6
2855,2966,Technical Glitch,2025-09-24 11:15,1
2856,860,Payment Problem,2025-01-16 05:26,5
2857,2235,Technical Glitch,2025-01-23 12:57,4
2858,4776,Technical Glitch,2025-11-04 22:39,2
2859,4143,Product Query,2025-05-05 00:44,2
2860,3167,Account Locked,2025-02-05 05:45,3
2861,1393,Technical Glitch,2025-02-26 13:13,5
2862,3654,Payment Problem,2025-04-13 00:58,5
2863,3757,Payment Problem,2025-03-14 08:55,4
2864,3352,Product Query,2025-10-22 18:47,6
2865,4226,Payment Problem,2025-04-21 12:10,1
2866,2692,Account Locked,2025-06-14 00:20,1
2867,4786,Payment Problem,2025-04-24 10:49,5
2868,886,Account Locked,2025-10-26 20:13,1
2869,547,Login Issue,2025-08-06 12:50,7
2870,2158,Product Query,2025-09-18 22:09,1
2871,1343,Account Locked,2025-08-14 13:04,7
2872,3299,Product Query,2025-06-17 00:52,7
2873,4955,Account Locked,2025-11-21 16:43,1
2874,3943,Payment Problem,2025-02-28 07:53,6
2875,2230,Product Query,2025-10-28 08:36,5
2876,3696,Account Locked,2025-10-06 07:27,1
2877,4347,Account Locked,2025-09-15 22:45,7
2878,3638,Payment Problem,2025-02-20 03:17,7
2879,1351,Login Issue,2025-04-15 10:00,2
2880,2828,Product Query,2025-07-11 09:25,1
2881,3546,Technical Glitch,2025-12-11 08:11,5
2882,1402,Technical Glitch,2025-03-14 02:29,1
2883,3667,Product Query,2025-03-03 17:16,1
2884,3567,Account Locked,2025-05-28 10:51,2
2885,4683,Product Query,2025-08-05 15:44,5
2886,797,Product Query,2025-10-25 02:57,5
2887,864,Product Query,2025-09-13 13:42,7
2888,1546,Technical Glitch,2025-06-21 12:42,1
2889,2762,Login Issue,2025-10-03 01:34,4
2890,4750,Product Query,2025-08-08 00:04,5
2891,4312,Technical Glitch,2025-09-27 12:17,7
2892,2604,Product Query,2025-06-07 21:40,1
2893,4946,Product Query,2025-07-02 14:34,2
2894,2801,Technical Glitch,2025-12-18 23:26,6
2895,1716,Login Issue,2025-10-25 02:18,5
2896,3205,Account Locked,2025-11-15 09:58,1
2897,2415,Payment Problem,2025-08-19 00:02,5
2898,3185,Login Issue,2025-03-15 21:26,1
2899,2093,Product Query,2025-06-18 00:09,3
2900,500,Technical Glitch,2025-05-04 14:18,5
2901,80,Account Locked,2025-01-15 01:15,7
2902,1721,Account Locked,2025-08-13 14:46,6
2903,1554,Payment Problem,2025-05-23 21:49,2
2904,99,Login Issue,2025-12-12 04:24,2
2905,829,Payment Problem,2025-08-13 11:59,3
2906,2997,Login Issue,2025-07-04 21:19,3
2907,3415,Product Query,2025-01-03 17:10,4
2908,506,Account Locked,2025-08-25 12:58,4
2909,4332,Login Issue,2025-08-11 15:20,2
2910,932,Login Issue,2025-06-17 22:03,7
2911,938,Account Locked,2025-03-28 19:58,6
2912,1923,Product Query,2025-08-17 17:48,5
2913,1658,Payment Problem,2025-06-20 00:50,2
2914,2751,Account Locked,2025-09-19 05:45,6
2915,1289,Account Locked,2025-06-10 18:08,5
2916,2067,Login Issue,2025-02-01 09:17,7
2917,1013,Technical Glitch,2025-02-24 20:22,4
2918,2066,Login Issue,2025-12-15 20:26,5
2919,988,Product Query,2025-07-12 16:10,7
2920,2187,Payment Problem,2025-06-17 18:08,2
2921,3356,Login Issue,2025-03-13 17:34,4
2922,4775,Payment Problem,2025-05-04 21:50,6
2923,1675,Login Issue,2025-02-19 14:22,7
2924,1995,Technical Glitch,2025-04-17 08:00,2
2925,4969,Technical Glitch,2025-08-05 08:54,4
2926,4091,Login Issue,2025-08-26 11:11,3
2927,4593,Login Issue,2025-10-26 23:07,7
2928,3098,Account Locked,2025-11-09 07:42,7
2929,2816,Payment Problem,2025-04-17 16:00,5
2930,623,Payment Problem,2025-07-17 16:38,2
2931,4518,Payment Problem,2025-04-17 14:40,7
2932,1987,Product Query,2025-12-21 19:50,1
2933,2254,Product Query,2025-07-04 23:22,4
2934,2361,Technical Glitch,2025-02-25 02:41,7
2935,4658,Login Issue,2025-09-10 12:13,4
2936,3410,Payment Problem,2025-11-08 22:11,5
2937,3010,Login Issue,2025-05-21 03:57,7
2938,1454,Payment Problem,2025-09-06 18:53,7
2939,4150,Payment Problem,2025-03-12 14:48,7
2940,3847,Account Locked,2025-07-19 17:23,2
2941,79,Payment Problem,2025-12-19 09:59,5
2942,4518,Payment Problem,2025-02-12 20:07,7
2943,1703,Login Issue,2025-02-13 04:13,3
2944,968,Technical Glitch,2025-01-13 07:22,5
2945,2674,Product Query,2025-02-14 15:00,5
2946,770,Product Query,2025-05-02 14:13,3
2947,4478,Payment Problem,2025-04-09 04:32,4
2948,3575,Login Issue,2025-03-19 12:52,5
2949,2712,Technical Glitch,2025-12-22 15:48,3
2950,2926,Technical Glitch,2025-06-09 11:16,5
2951,2382,Technical Glitch,2025-02-15 14:56,5
2952,2524,Account Locked,2025-05-28 02:47,3
2953,1747,Login Issue,2025-07-17 10:44,2
2954,46,Payment Problem,2025-12-13 23:30,6
2955,2796,Technical Glitch,2025-01-27 09:33,1
2956,1920,Product Query,2025-02-22 16:08,5
2957,946,Technical Glitch,2025-11-12 00:24,4
2958,1769,Account Locked,2025-04-11 19:16,5
2959,674,Product Query,2025-06-13 12:07,5
2960,2378,Payment Problem,2025-06-12 02:27,1
2961,3821,Payment Problem,2025-06-24 03:10,2
2962,2186,Login Issue,2025-08-27 13:47,6
2963,1505,Payment Problem,2025-12-22 07:28,1
2964,3010,Product Query,2025-12-03 04:52,6
2965,115,Login Issue,2025-04-02 11:36,3
2966,4988,Payment Problem,2025-05-16 15:20,2
2967,2507,Technical Glitch,2025-04-25 07:49,4
2968,165,Technical Glitch,2025-04-06 06:03,4
2969,4690,Login Issue,2025-06-27 12:38,4
2970,3580,Login Issue,2025-05-10 14:39,3
2971,1915,Payment Problem,2025-05-04 12:17,3
2972,1263,Technical Glitch,2025-12-21 01:56,7
2973,1346,Login Issue,2025-12-06 08:03,2
2974,626,Product Query,2025-07-16 01:18,5
2975,1749,Account Locked,2025-07-06 02:22,4
2976,2028,Product Query,2025-08-17 16:22,4
2977,2133,Payment Problem,2025-01-27 08:34,6
2978,3114,Technical Glitch,2025-04-28 05:57,6
2979,3905,Account Locked,2025-10-15 17:56,7
2980,2362,Technical Glitch,2025-03-20 14:01,7
2981,2993,Payment Problem,2025-10-19 17:21,3
2982,1276,Account Locked,2025-05-21 10:33,6
2983,1386,Technical Glitch,2025-11-14 15:17,1
2984,2966,Product Query,2025-04-25 04:28,4
2985,2789,Technical Glitch,2025-01-16 23:28,1
2986,1082,Product Query,2025-06-27 07:18,4
2987,1304,Login Issue,2025-02-22 22:41,3
2988,3806,Technical Glitch,2025-07-05 05:13,6
